,CLASSNAME,VIEW_DATE,AREAUCKM,AREAMUNKM,MUNICIPALI,UF,LAT,LONG,base_url,name,event1_date_start,event1_date_end,event1_km2,event1_lat,event1_lon,event2_yes_within_2weeks,event2_date_start,event2_date_end,event2_km2,event2_lat,event2_lon
21741,CICATRIZ_DE_QUEIMADA,2016-08-17,0.0,78.1509062241,Paragominas,PA,-46.8011,-2.60687,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-46.801,-2.607/zoom/13.49/dates/2016-08-03T00:00:00Z..2016-08-17T00:00:00Z/geometry/POLYGON((-46.75588795551135-2.60687,-46.7567566922686-2.615690432318298,-46.75932951747394-2.62417190036916,-46.76350755889762-2.631988466091853,-46.76913025675076-2.638839743249233,-46.77598153390814-2.644462441102385,-46.78379809963084-2.648640482526055,-46.7922795676817-2.651213307731406,-46.8011-2.652082044488651,-46.80992043231829-2.651213307731406,-46.81840190036916-2.648640482526055,-46.82621846609185-2.644462441102385,-46.83306974324923-2.638839743249233,-46.83869244110238-2.631988466091853,-46.84287048252605-2.62417190036916,-46.8454433077314-2.615690432318298,-46.84631204448865-2.60687,-46.8454433077314-2.598049567681701,-46.84287048252605-2.589568099630839,-46.83869244110238-2.581751533908147,-46.83306974324923-2.574900256750766,-46.82621846609185-2.569277558897615,-46.81840190036916-2.565099517473945,-46.8099204323183-2.562526692268594,-46.8011-2.561657955511348,-46.7922795676817-2.562526692268594,-46.78379809963084-2.565099517473945,-46.77598153390814-2.569277558897615,-46.76913025675076-2.574900256750766,-46.76350755889762-2.581751533908147,-46.75932951747394-2.589568099630839,-46.7567566922686-2.598049567681701,-46.75588795551135-2.60687))/items//comparing/result::PSScene4Band:1470268800000,result::PSScene4Band:1471305600000",,,,,,,,,,,,
21743,CICATRIZ_DE_QUEIMADA,2016-08-19,0.0,23.373859330100004,Caracarai,RR,-61.0015,1.7898,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-61.002,1.790/zoom/13.49/dates/2016-08-05T00:00:00Z..2016-08-19T00:00:00Z/geometry/POLYGON((-60.956287955511351.7898,-60.95715669226861.780979567681702,-60.959729517473951.77249809963084,-60.963907558897621.764681533908147,-60.969530256750771.757830256750767,-60.976381533908151.752207558897615,-60.984198099630841.748029517473945,-60.99267956768171.745456692268594,-61.00151.744587955511348,-61.01032043231831.745456692268594,-61.018801900369161.748029517473945,-61.026618466091851.752207558897615,-61.033469743249231.757830256750766,-61.039092441102381.764681533908147,-61.043270482526051.772498099630839,-61.04584330773141.780979567681702,-61.046712044488651.7898,-61.04584330773141.798620432318299,-61.043270482526051.80710190036916,-61.039092441102381.814918466091853,-61.033469743249231.821769743249234,-61.026618466091851.827392441102385,-61.018801900369161.831570482526055,-61.01032043231831.834143307731406,-61.00151.835012044488652,-60.992679567681711.834143307731406,-60.984198099630841.831570482526055,-60.976381533908151.827392441102385,-60.969530256750771.821769743249234,-60.963907558897621.814918466091853,-60.959729517473951.807101900369161,-60.95715669226861.798620432318299,-60.956287955511351.7898))/items/PSScene4Band%320160814_145839_0c59,PSScene4Band%320160814_145838_0c59,PSScene4Band%320160816_141009_0c82,PSScene4Band%320160814_145839_1_0c59,PSScene4Band%320160816_141008_0c82,PSScene4Band%320160816_141007_0c82/comparing/result::PSScene4Band:1470441600000,result::PSScene4Band:1471478400000",,,,,,,,,,,,
21826,CICATRIZ_DE_QUEIMADA,2016-08-17,0.0,22.924741981700002,Paragominas,PA,-46.8208,-2.66053,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-46.821,-2.661/zoom/13.49/dates/2016-08-03T00:00:00Z..2016-08-17T00:00:00Z/geometry/POLYGON((-46.77558795551135-2.66053,-46.7764566922686-2.669350432318299,-46.77902951747394-2.67783190036916,-46.78320755889762-2.685648466091853,-46.78883025675076-2.692499743249233,-46.79568153390814-2.698122441102385,-46.80349809963084-2.702300482526055,-46.8119795676817-2.704873307731406,-46.8208-2.705742044488652,-46.82962043231829-2.704873307731406,-46.83810190036916-2.702300482526055,-46.84591846609185-2.698122441102385,-46.85276974324923-2.692499743249233,-46.85839244110238-2.685648466091853,-46.86257048252605-2.67783190036916,-46.8651433077314-2.669350432318299,-46.86601204448865-2.66053,-46.8651433077314-2.651709567681702,-46.86257048252605-2.64322809963084,-46.85839244110238-2.635411533908147,-46.85276974324923-2.628560256750767,-46.84591846609185-2.622937558897615,-46.83810190036916-2.618759517473945,-46.8296204323183-2.616186692268594,-46.8208-2.615317955511348,-46.8119795676817-2.616186692268594,-46.80349809963084-2.618759517473945,-46.79568153390814-2.622937558897615,-46.78883025675076-2.628560256750766,-46.78320755889762-2.635411533908147,-46.77902951747394-2.643228099630839,-46.7764566922686-2.651709567681701,-46.77558795551135-2.66053))/items//comparing/result::PSScene4Band:1470268800000,result::PSScene4Band:1471305600000",,,,,,,,,,,,
21866,CICATRIZ_DE_QUEIMADA,2016-08-19,0.0,20.3503933766,Caracarai,RR,-60.7699,1.61634,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-60.770,1.616/zoom/13.49/dates/2016-08-05T00:00:00Z..2016-08-19T00:00:00Z/geometry/POLYGON((-60.724687955511351.61634,-60.72555669226861.607519567681702,-60.728129517473951.59903809963084,-60.732307558897621.591221533908147,-60.737930256750771.584370256750767,-60.744781533908151.578747558897615,-60.752598099630841.574569517473945,-60.76107956768171.571996692268594,-60.76991.571127955511348,-60.778720432318291.571996692268594,-60.787201900369161.574569517473945,-60.795018466091851.578747558897615,-60.801869743249231.584370256750766,-60.807492441102381.591221533908147,-60.811670482526051.59903809963084,-60.81424330773141.607519567681702,-60.815112044488651.61634,-60.81424330773141.625160432318299,-60.811670482526051.63364190036916,-60.807492441102381.641458466091853,-60.801869743249231.648309743249234,-60.795018466091851.653932441102385,-60.787201900369161.658110482526055,-60.77872043231831.660683307731406,-60.76991.661552044488652,-60.76107956768171.660683307731406,-60.752598099630841.658110482526055,-60.744781533908151.653932441102385,-60.737930256750771.648309743249234,-60.732307558897621.641458466091853,-60.728129517473951.633641900369161,-60.72555669226861.625160432318299,-60.724687955511351.61634))/items/PSScene4Band%320160811_160653_1_0c59,PSScene4Band%320160814_133711_0e20,PSScene4Band%320160814_133710_0e20,PSScene4Band%320160814_133709_0e20/comparing/result::PSScene4Band:1470441600000,result::PSScene4Band:1471478400000",,,,,,,,,,,,
21906,CICATRIZ_DE_QUEIMADA,2016-08-19,0.0,12.4668129178,Canta,RR,-60.7616,2.03773,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-60.762,2.038/zoom/13.49/dates/2016-08-05T00:00:00Z..2016-08-19T00:00:00Z/geometry/POLYGON((-60.716387955511352.03773,-60.71725669226862.028909567681701,-60.719829517473952.020428099630839,-60.724007558897622.012611533908147,-60.729630256750772.005760256750766,-60.736481533908152.000137558897615,-60.744298099630841.995959517473945,-60.75277956768171.993386692268594,-60.76161.992517955511348,-60.77042043231831.993386692268594,-60.778901900369161.995959517473945,-60.786718466091862.000137558897615,-60.793569743249242.005760256750766,-60.799192441102382.012611533908147,-60.803370482526062.020428099630839,-60.80594330773142.028909567681701,-60.806812044488652.03773,-60.80594330773142.046550432318298,-60.803370482526062.05503190036916,-60.799192441102382.062848466091853,-60.793569743249242.069699743249233,-60.786718466091862.075322441102385,-60.778901900369162.079500482526055,-60.77042043231832.082073307731406,-60.76162.082942044488652,-60.752779567681712.082073307731406,-60.744298099630842.079500482526055,-60.736481533908152.075322441102385,-60.729630256750772.069699743249234,-60.724007558897622.062848466091853,-60.719829517473952.055031900369161,-60.71725669226862.046550432318299,-60.716387955511352.03773))/items/PSScene4Band%320160810_163105_0c82,PSScene4Band%320160816_141013_0c82,PSScene4Band%320160816_141015_0c82,PSScene4Band%320160816_141014_0c82,PSScene4Band%320160814_133705_0e20,PSScene4Band%320160814_133704_0e20,PSScene4Band%320160814_133703_0e20,PSScene4Band%320160814_145844_1_0c59,PSScene4Band%320160814_145844_0c59/comparing/result::PSScene4Band:1470441600000,result::PSScene4Band:1471478400000",,,,,,,,,,,,
21922,CICATRIZ_DE_QUEIMADA,2019-10-04,0.0,10.0362130126,Cumaru do Norte,PA,-51.4796,-9.19028,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-51.480,-9.190/zoom/13.49/dates/2019-09-20T00:00:00Z..2019-10-04T00:00:00Z/geometry/POLYGON((-51.43438795551135-9.19028,-51.4352566922686-9.199100432318298,-51.43782951747394-9.20758190036916,-51.44200755889761-9.215398466091852,-51.44763025675076-9.222249743249233,-51.45448153390814-9.227872441102384,-51.46229809963084-9.232050482526054,-51.4707795676817-9.234623307731406,-51.4796-9.235492044488652,-51.48842043231829-9.234623307731406,-51.49690190036916-9.232050482526054,-51.50471846609185-9.227872441102384,-51.51156974324923-9.222249743249233,-51.51719244110238-9.215398466091852,-51.52137048252605-9.20758190036916,-51.5239433077314-9.199100432318298,-51.52481204448865-9.19028,-51.5239433077314-9.181459567681701,-51.52137048252605-9.172978099630839,-51.51719244110238-9.165161533908147,-51.51156974324923-9.158310256750767,-51.50471846609185-9.152687558897615,-51.49690190036916-9.148509517473945,-51.4884204323183-9.145936692268593,-51.4796-9.145067955511347,-51.4707795676817-9.145936692268593,-51.46229809963084-9.148509517473945,-51.45448153390814-9.152687558897615,-51.44763025675076-9.158310256750767,-51.44200755889761-9.165161533908146,-51.43782951747394-9.172978099630839,-51.4352566922686-9.181459567681701,-51.43438795551135-9.19028))/items/PSScene4Band%320191003_132430_103d,PSScene4Band%320191003_132429_103d,PSScene4Band%320191003_132428_103d,PSScene4Band%320191001_125718_1_1043,PSScene4Band%320190928_132243_1039,PSScene4Band%320190928_132241_1039,PSScene4Band%320190928_132242_1039,PSScene4Band%320190925_132208_1004,PSScene4Band%320190925_132207_1004,PSScene4Band%320190924_134004_22_1060,PSScene4Band%320190924_134006_24_1060,PSScene4Band%320190923_143946_80_106d,PSScene4Band%320190923_143948_87_106d,PSScene4Band%320190922_125854_1048,PSScene4Band%320190922_125855_1048,PSScene4Band%320190922_132254_0f31,PSScene4Band%320190922_132255_0f31,PSScene4Band%320190922_132256_0f31,PSScene4Band%320190922_143805_50_1062,PSScene4Band%320190921_125841_0f3c,PSScene4Band%320190921_125840_0f3c,PSScene4Band%320190921_132412_1006,PSScene4Band%320190921_132413_1006,PSScene4Band%320190921_132411_1006,PSScene4Band%320190920_125742_1053,PSScene4Band%320190920_125744_1053,PSScene4Band%320190920_125743_1053,PSScene4Band%320190920_132340_0f4e,PSScene4Band%320190920_132339_0f4e/comparing/result::PSScene4Band:1569024000000,result::PSScene4Band:1570060800000",,,,,,,,,,,,
21935,CICATRIZ_DE_QUEIMADA,2016-08-19,0.0,16.8203485576,Iracema,RR,-61.5913,1.96892,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-61.591,1.969/zoom/13.49/dates/2016-08-05T00:00:00Z..2016-08-19T00:00:00Z/geometry/POLYGON((-61.546087955511351.96892,-61.546956692268591.960099567681701,-61.549529517473941.95161809963084,-61.553707558897611.943801533908147,-61.559330256750761.936950256750766,-61.566181533908141.931327558897615,-61.573998099630831.927149517473945,-61.582479567681691.924576692268594,-61.59131.923707955511348,-61.600120432318291.924576692268594,-61.608601900369161.927149517473945,-61.616418466091851.931327558897615,-61.623269743249231.936950256750766,-61.628892441102381.943801533908147,-61.633070482526051.951618099630839,-61.63564330773141.960099567681701,-61.636512044488651.96892,-61.63564330773141.977740432318299,-61.633070482526051.98622190036916,-61.628892441102381.994038466091853,-61.623269743249232.000889743249234,-61.616418466091852.006512441102385,-61.608601900369162.010690482526055,-61.60012043231832.013263307731405,-61.59132.014132044488652,-61.58247956768172.013263307731405,-61.573998099630832.010690482526055,-61.566181533908142.006512441102385,-61.559330256750762.000889743249234,-61.553707558897611.994038466091853,-61.549529517473941.986221900369161,-61.546956692268591.977740432318299,-61.546087955511351.96892))/items/PSScene4Band%320160816_141240_0c79,PSScene4Band%320160816_141241_0c79/comparing/result::PSScene4Band:1470441600000,result::PSScene4Band:1471478400000",,,,,,,,,,,,
21941,CICATRIZ_DE_QUEIMADA,2016-08-19,0.0,30.5218871664,Caracarai,RR,-61.5725,1.94141,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-61.572,1.941/zoom/13.49/dates/2016-08-05T00:00:00Z..2016-08-19T00:00:00Z/geometry/POLYGON((-61.527287955511351.94141,-61.52815669226861.932589567681702,-61.530729517473941.92410809963084,-61.534907558897611.916291533908147,-61.540530256750761.909440256750766,-61.547381533908141.903817558897615,-61.555198099630841.899639517473945,-61.56367956768171.897066692268594,-61.57251.896197955511348,-61.581320432318291.897066692268594,-61.589801900369161.899639517473945,-61.597618466091851.903817558897615,-61.604469743249231.909440256750766,-61.610092441102381.916291533908147,-61.614270482526051.92410809963084,-61.61684330773141.932589567681702,-61.617712044488651.94141,-61.61684330773141.950230432318299,-61.614270482526051.95871190036916,-61.610092441102381.966528466091853,-61.604469743249231.973379743249234,-61.597618466091851.979002441102385,-61.589801900369161.983180482526055,-61.58132043231831.985753307731406,-61.57251.986622044488652,-61.56367956768171.985753307731406,-61.555198099630841.983180482526055,-61.547381533908141.979002441102385,-61.540530256750761.973379743249234,-61.534907558897611.966528466091853,-61.530729517473941.958711900369161,-61.52815669226861.950230432318299,-61.527287955511351.94141))/items/PSScene4Band%320160816_141240_0c79,PSScene4Band%320160816_141241_0c79/comparing/result::PSScene4Band:1470441600000,result::PSScene4Band:1471478400000",,,,,,,,,,,,
21944,CICATRIZ_DE_QUEIMADA,2016-08-19,0.0,25.256799103800002,Caracarai,RR,-61.1582,1.95511,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-61.158,1.955/zoom/13.49/dates/2016-08-05T00:00:00Z..2016-08-19T00:00:00Z/geometry/POLYGON((-61.112987955511351.95511,-61.11385669226861.946289567681701,-61.116429517473951.93780809963084,-61.120607558897621.929991533908147,-61.126230256750771.923140256750766,-61.133081533908151.917517558897615,-61.140898099630841.913339517473945,-61.14937956768171.910766692268594,-61.15821.909897955511348,-61.16702043231831.910766692268594,-61.175501900369161.913339517473945,-61.183318466091851.917517558897615,-61.190169743249241.923140256750766,-61.195792441102381.929991533908147,-61.199970482526061.937808099630839,-61.20254330773141.946289567681701,-61.203412044488651.95511,-61.20254330773141.963930432318298,-61.199970482526061.97241190036916,-61.195792441102381.980228466091853,-61.190169743249241.987079743249234,-61.183318466091851.992702441102385,-61.175501900369161.996880482526055,-61.16702043231831.999453307731406,-61.15822.000322044488652,-61.149379567681711.999453307731406,-61.140898099630841.996880482526055,-61.133081533908151.992702441102385,-61.126230256750771.987079743249234,-61.120607558897621.980228466091853,-61.116429517473951.972411900369161,-61.11385669226861.963930432318299,-61.112987955511351.95511))/items//comparing/result::PSScene4Band:1470441600000,result::PSScene4Band:1471478400000",,,,,,,,,,,,
21949,CICATRIZ_DE_QUEIMADA,2016-08-19,0.0,10.2246746879,Caracarai,RR,-61.4126,1.98808,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-61.413,1.988/zoom/13.49/dates/2016-08-05T00:00:00Z..2016-08-19T00:00:00Z/geometry/POLYGON((-61.367387955511351.98808,-61.36825669226861.979259567681702,-61.370829517473941.97077809963084,-61.375007558897611.962961533908147,-61.380630256750761.956110256750767,-61.387481533908141.950487558897615,-61.395298099630841.946309517473945,-61.40377956768171.943736692268594,-61.41261.942867955511348,-61.421420432318291.943736692268594,-61.429901900369161.946309517473945,-61.437718466091851.950487558897615,-61.444569743249231.956110256750766,-61.450192441102381.962961533908147,-61.454370482526051.970778099630839,-61.45694330773141.979259567681702,-61.457812044488651.98808,-61.45694330773141.996900432318299,-61.454370482526052.00538190036916,-61.450192441102382.013198466091853,-61.444569743249232.020049743249233,-61.437718466091852.025672441102385,-61.429901900369162.029850482526055,-61.42142043231832.032423307731406,-61.41262.033292044488652,-61.40377956768172.032423307731406,-61.395298099630842.029850482526055,-61.387481533908142.025672441102385,-61.380630256750762.020049743249234,-61.375007558897612.013198466091853,-61.370829517473942.005381900369161,-61.36825669226861.996900432318299,-61.367387955511351.98808))/items/PSScene4Band%320160809_133830_0e19,PSScene4Band%320160809_133829_0e19,PSScene4Band%320160809_133828_0e19,PSScene4Band%320160816_141241_1_0c79,PSScene4Band%320160816_141243_0c79,PSScene4Band%320160816_141242_0c79/comparing/result::PSScene4Band:1470441600000,result::PSScene4Band:1471478400000",,,,,,,,,,,,
21956,CICATRIZ_DE_QUEIMADA,2016-08-19,0.0,10.0042148493,Canta,RR,-60.8571,2.07083,"https://www.planet.com/explorer/#/mode/compare/interval/1%20day/center/-60.857,2.071/zoom/13.49/dates/2016-08-05T00:00:00Z..2016-08-19T00:00:00Z/geometry/POLYGON((-60.811887955511352.07083,-60.81275669226862.062009567681701,-60.815329517473952.05352809963084,-60.819507558897622.045711533908147,-60.825130256750772.038860256750767,-60.831981533908152.033237558897615,-60.839798099630842.029059517473945,-60.84827956768172.026486692268594,-60.85712.025617955511348,-60.86592043231832.026486692268594,-60.874401900369162.029059517473945,-60.882218466091862.033237558897615,-60.889069743249242.038860256750767,-60.894692441102392.045711533908147,-60.898870482526062.05352809963084,-60.901443307731412.062009567681701,-60.902312044488652.07083,-60.901443307731412.079650432318298,-60.898870482526062.08813190036916,-60.894692441102392.095948466091853,-60.889069743249242.102799743249233,-60.882218466091862.108422441102385,-60.874401900369162.112600482526055,-60.86592043231832.115173307731406,-60.85712.116042044488652,-60.848279567681712.115173307731406,-60.839798099630842.112600482526055,-60.831981533908152.108422441102385,-60.825130256750772.102799743249234,-60.819507558897622.095948466091853,-60.815329517473952.088131900369161,-60.81275669226862.079650432318299,-60.811887955511352.07083))/items/PSScene4Band%320160816_141013_0c82,PSScene4Band%320160816_141012_0c82,PSScene4Band%320160816_141014_0c82,PSScene4Band%320160814_133705_0e20,PSScene4Band%320160814_133704_0e20,PSScene4Band%320160814_133703_0e20,PSScene4Band%320160814_145844_1_0c59,PSScene4Band%320160814_145844_0c59,PSScene4Band%320160814_145843_0c59/comparing/result::PSScene4Band:1470441600000,result::PSScene4Band:1471478400000",,,,,,,,,,,,
